0.005 1.4
0.015 1.4
0.025 1.4
0.035 1.4
0.045 1.4
0.055 1.4
0.065 1.4
0.075 1.4
0.085 1.4
0.095 1.4
0.105 1.4
0.115 1.4
0.125 1.4
0.135 1.4
0.145 1.4
0.155 1.4
0.165 1.4
0.175 1.4
0.185 1.4
0.195 1.4
0.205 1.4
0.215 1.4
0.225 1.4
0.235 1.4
0.245 1.4
0.255 1.4
0.265 1.4
0.275 1.4
0.285 1.4
0.295 1.4
0.305 1.4
0.315 1.4
0.325 1.4
0.335 1.4
0.345 1.4
0.355 1.4
0.365 1.4
0.375 1.4
0.385 1.4
0.395 1.4
0.405 1.4
0.415 1.4
0.425 1.4
0.435 1.4
0.445 1.4
0.455 1.4
0.465 1.4
0.475 1.4
0.485 1.4
0.495 1.4
0.505 1.49344
0.515 1.63008
0.525 1.67
0.535 1.67
0.545 1.67
0.555 1.67
0.565 1.67
0.575 1.67
0.585 1.67
0.595 1.67
0.605 1.67
0.615 1.67
0.625 1.67
0.635 1.67
0.645 1.67
0.655 1.67
0.665 1.67
0.675 1.67
0.685 1.67
0.695 1.67
0.705 1.67
0.715 1.67
0.725 1.67
0.735 1.67
0.745 1.67
0.755 1.67
0.765 1.67
0.775 1.67
0.785 1.67
0.795 1.67
0.805 1.67
0.815 1.67
0.825 1.67
0.835 1.67
0.845 1.67
0.855 1.67
0.865 1.67
0.875 1.67
0.885 1.67
0.895 1.67
0.905 1.67
0.915 1.67
0.925 1.67
0.935 1.67
0.945 1.67
0.955 1.67
0.965 1.67
0.975 1.67
0.985 1.67
0.995 1.67
